zinc_id	prot_id	smiles	net_charge	desolv_apol	desolv_pol	ph_mod_fk	true_logp	true_mwt	hba	hbd	num_aliphatic_rings	num_aromatic_rings	num_heavy_atoms	num_rotatable_bonds	chiral_centers	reactive	reactivity	tpsa	tranche_name	tranche_prefix	calalog
ZINC000001579639	65522903	[NH3+][C@H](Cc1ccccc1)C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]	-2	4.04	-109.22	0	-3.7857	279.272	5	2	0	1	20	7	[(1, 'R'), (12, 'S')]	0	Anodyne	137	CBABRL	CB	hmdbendo
ZINC000001579640	65522897	N[C@@H](Cc1ccccc1)C(=O)N[C@H](CC(=O)[O-])C(=O)[O-]	-2	3.98	-113.01	3	-3.0689	278.264	6	2	0	1	20	7	[(1, 'S'), (12, 'R')]	0	Anodyne	135	CBABHL	CB	hmdbendo
ZINC000001579640	65522895	[NH3+][C@@H](Cc1ccccc1)C(=O)N[C@H](CC(=O)[O-])C(=O)[O-]	-2	3.98	-113.01	0	-3.7857	279.272	5	2	0	1	20	7	[(1, 'S'), (12, 'R')]	0	Anodyne	137	CBABRL	CB	hmdbendo
ZINC000001579641	65522927	N[C@H](Cc1ccccc1)C(=O)N[C@H](CC(=O)[O-])C(=O)[O-]	-2	4.01	-109.47	3	-3.0689	278.264	6	2	0	1	20	7	[(1, 'R'), (12, 'R')]	0	Anodyne	135	CBABHL	CB	hmdbendo
ZINC000001579641	65522926	[NH3+][C@H](Cc1ccccc1)C(=O)N[C@H](CC(=O)[O-])C(=O)[O-]	-2	4.01	-109.47	0	-3.7857	279.272	5	2	0	1	20	7	[(1, 'R'), (12, 'R')]	0	Anodyne	137	CBABRL	CB	hmdbendo
ZINC000034960260	16687729	NC(=O)CC[C@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)[O-]	-1	-1.1	-59.18	3	-1.9434	292.315	5	3	0	1	21	8	[(5, 'S'), (9, 'R')]	0	Anodyne	138	CBAEHM	CB	hmdbendo
ZINC000034960260	16687266	NC(=O)CC[C@H](NC(=O)[C@H]([NH3+])Cc1ccccc1)C(=O)[O-]	0	-0.77	-86.15	0	-2.6602	293.323	4	3	0	1	21	8	[(5, 'S'), (9, 'R')]	0	Anodyne	139	CBAERN	CB	hmdbendo
ZINC000036430233	17126854	NC(=O)CC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)[O-]	-1	-1.27	-59.1	3	-1.9434	292.315	5	3	0	1	21	8	[(5, 'S'), (9, 'S')]	0	Anodyne	138	CBAEHM	CB	hmdbendo
ZINC000036430233	17125864	NC(=O)CC[C@H](NC(=O)[C@@H]([NH3+])Cc1ccccc1)C(=O)[O-]	0	-0.7	-84.77	0	-2.6602	293.323	4	3	0	1	21	8	[(5, 'S'), (9, 'S')]	0	Anodyne	139	CBAERN	CB	hmdbendo
ZINC000002384846	70109308	N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-]	-2	4.69	-109.53	3	-2.6788	292.291	6	2	0	1	21	8	[(1, 'S'), (12, 'S')]	0	Anodyne	135	CBAAHL	CB	hmdbendo
ZINC000002384846	70109305	[NH3+][C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-]	-1	5.01	-104.05	0	-3.3956	293.299	5	2	0	1	21	8	[(1, 'S'), (12, 'S')]	0	Anodyne	137	CBAARM	CB	hmdbendo
ZINC000002567233	14155827	N[C@H](Cc1ccccc1)C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-]	-2	2.07	-109.39	3	-2.6788	292.291	6	2	0	1	21	8	[(1, 'R'), (12, 'R')]	0	Anodyne	135	CBAEHL	CB	hmdbendo
ZINC000002567233	14155822	[NH3+][C@H](Cc1ccccc1)C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-]	-1	2.16	-104.49	0	-3.3956	293.299	5	2	0	1	21	8	[(1, 'R'), (12, 'R')]	0	Anodyne	137	CBAERM	CB	hmdbendo
ZINC000004762006	66065643	N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-]	-2	4.71	-107.06	3	-2.6788	292.291	6	2	0	1	21	8	[(1, 'R'), (12, 'S')]	0	Anodyne	135	CBABHL	CB	hmdbendo
ZINC000004762006	66065639	[NH3+][C@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-]	-1	5.01	-102.38	0	-3.3956	293.299	5	2	0	1	21	8	[(1, 'R'), (12, 'S')]	0	Anodyne	137	CBABRM	CB	hmdbendo
ZINC000004762009	15626848	N[C@@H](Cc1ccccc1)C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-]	-2	1.75	-107.64	3	-2.6788	292.291	6	2	0	1	21	8	[(1, 'S'), (12, 'R')]	0	Anodyne	135	CBAEHL	CB	hmdbendo
ZINC000004762009	15626639	[NH3+][C@@H](Cc1ccccc1)C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-]	-1	2.13	-104.37	0	-3.3956	293.299	5	2	0	1	21	8	[(1, 'S'), (12, 'R')]	0	Anodyne	137	CBAERM	CB	hmdbendo
ZINC000001569732	14071795	N[C@H](Cc1ccccc1)C(=O)NCC(=O)[O-]	-1	0.65	-44.79	3	-1.5775	221.236	4	2	0	1	16	5	[(1, 'R')]	0	Anodyne	95	BBAAHM	BB	hmdbendo
ZINC000001569732	14071794	[NH3+][C@H](Cc1ccccc1)C(=O)NCC(=O)[O-]	0	0.95	-59.92	0	-2.2943	222.244	3	2	0	1	16	5	[(1, 'R')]	0	Anodyne	96	BBAARN	BB	hmdbendo
ZINC000001569733	17008244	N[C@@H](Cc1ccccc1)C(=O)NCC(=O)[O-]	-1	0.53	-44.37	3	-1.5775	221.236	4	2	0	1	16	5	[(1, 'S')]	0	Anodyne	95	BBAAHM	BB	hmdbendo
ZINC000001569733	17007906	[NH3+][C@@H](Cc1ccccc1)C(=O)NCC(=O)[O-]	0	1.2	-59	0	-2.2943	222.244	3	2	0	1	16	5	[(1, 'S')]	0	Anodyne	96	BBAARN	BB	hmdbendo
ZINC000032839163	16596183	N[C@@H](Cc1ccccc1)C(=O)N1C[C@@H](O)C[C@@H]1C(=O)[O-]	-1	0.2	-56.19	3	-1.7319	277.3	5	2	1	1	20	4	[(1, 'S'), (13, 'S'), (16, 'R')]	0	Anodyne	106	CBAEHM	CB	hmdbendo
ZINC000032839163	16595698	[NH3+][C@@H](Cc1ccccc1)C(=O)N1C[C@@H](O)C[C@@H]1C(=O)[O-]	0	0.51	-76.56	0	-2.4487	278.308	4	2	1	1	20	4	[(1, 'S'), (13, 'S'), (16, 'R')]	0	Anodyne	108	CBAERN	CB	hmdbendo
ZINC000032839165	16628221	N[C@H](Cc1ccccc1)C(=O)N1C[C@@H](O)C[C@@H]1C(=O)[O-]	-1	0.23	-59.94	3	-1.7319	277.3	5	2	1	1	20	4	[(1, 'R'), (13, 'S'), (16, 'R')]	0	Anodyne	106	CBAEHM	CB	hmdbendo
ZINC000032839165	16627462	[NH3+][C@H](Cc1ccccc1)C(=O)N1C[C@@H](O)C[C@@H]1C(=O)[O-]	0	0.55	-87.09	0	-2.4487	278.308	4	2	1	1	20	4	[(1, 'R'), (13, 'S'), (16, 'R')]	0	Anodyne	108	CBAERN	CB	hmdbendo
ZINC000032839166	16602664	N[C@@H](Cc1ccccc1)C(=O)N1C[C@H](O)C[C@@H]1C(=O)[O-]	-1	0.35	-63.27	3	-1.7319	277.3	5	2	1	1	20	4	[(1, 'S'), (13, 'R'), (16, 'R')]	0	Anodyne	106	CBAEHM	CB	hmdbendo
ZINC000032839166	16602083	[NH3+][C@@H](Cc1ccccc1)C(=O)N1C[C@H](O)C[C@@H]1C(=O)[O-]	0	0.78	-81.83	0	-2.4487	278.308	4	2	1	1	20	4	[(1, 'S'), (13, 'R'), (16, 'R')]	0	Anodyne	108	CBAERN	CB	hmdbendo
ZINC000032839168	16597460	N[C@H](Cc1ccccc1)C(=O)N1C[C@H](O)C[C@@H]1C(=O)[O-]	-1	0.34	-67.23	3	-1.7319	277.3	5	2	1	1	20	4	[(1, 'R'), (13, 'R'), (16, 'R')]	0	Anodyne	106	CBAEHM	CB	hmdbendo
ZINC000032839168	16597000	[NH3+][C@H](Cc1ccccc1)C(=O)N1C[C@H](O)C[C@@H]1C(=O)[O-]	0	0.52	-95.52	0	-2.4487	278.308	4	2	1	1	20	4	[(1, 'R'), (13, 'R'), (16, 'R')]	0	Anodyne	108	CBAERN	CB	hmdbendo
ZINC000034051975	64803223	N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)[O-]	-1	4.39	-53.71	3	-1.2431	301.326	5	3	0	2	22	7	[(1, 'S'), (12, 'S')]	0	Anodyne	123	DCABHM	DC	hmdbendo
ZINC000034051975	64803221	N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)[O-]	-1	4.43	-60.54	3	-1.2431	301.326	5	3	0	2	22	7	[(1, 'S'), (12, 'S')]	0	Anodyne	123	DCABHM	DC	hmdbendo
ZINC000034051975	64803220	[NH3+][C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c[nH+]1)C(=O)[O-]	1	5.17	-99.32	2	-2.5408	303.342	3	3	0	2	22	7	[(1, 'S'), (12, 'S')]	0	Anodyne	126	DCABLO	DC	hmdbendo
ZINC000034051975	64803218	[NH3+][C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH+]c[nH]1)C(=O)[O-]	1	5.23	-97.85	2	-2.5408	303.342	3	3	0	2	22	7	[(1, 'S'), (12, 'S')]	0	Anodyne	126	DCABLO	DC	hmdbendo
ZINC000034051975	64803216	[NH3+][C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)[O-]	0	4.67	-65.03	1	-1.9599	302.334	4	3	0	2	22	7	[(1, 'S'), (12, 'S')]	0	Anodyne	125	DCABMN	DC	hmdbendo
ZINC000034051975	64803215	[NH3+][C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)[O-]	0	4.71	-68.22	0	-1.9599	302.334	4	3	0	2	22	7	[(1, 'S'), (12, 'S')]	0	Anodyne	125	DCABRN	DC	hmdbendo
ZINC000050027028	64013035	N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1cnc[nH]1)C(=O)[O-]	-1	4.54	-50.45	3	-1.2431	301.326	5	3	0	2	22	7	[(1, 'S'), (12, 'R')]	0	Anodyne	123	DCABHM	DC	hmdbendo
ZINC000050027028	64013032	N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1c[nH]cn1)C(=O)[O-]	-1	4.97	-54.99	3	-1.2431	301.326	5	3	0	2	22	7	[(1, 'S'), (12, 'R')]	0	Anodyne	123	DCABHM	DC	hmdbendo
ZINC000050027028	64013030	[NH3+][C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1c[nH]c[nH+]1)C(=O)[O-]	1	5.33	-94.86	2	-2.5408	303.342	3	3	0	2	22	7	[(1, 'S'), (12, 'R')]	0	Anodyne	126	DCABLO	DC	hmdbendo
ZINC000050027028	64013027	[NH3+][C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1c[nH+]c[nH]1)C(=O)[O-]	1	5.28	-96.47	2	-2.5408	303.342	3	3	0	2	22	7	[(1, 'S'), (12, 'R')]	0	Anodyne	126	DCABLO	DC	hmdbendo
ZINC000050027028	64013025	[NH3+][C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1cnc[nH]1)C(=O)[O-]	0	4.83	-57.65	1	-1.9599	302.334	4	3	0	2	22	7	[(1, 'S'), (12, 'R')]	0	Anodyne	125	DCABMN	DC	hmdbendo
ZINC000050027028	64013023	[NH3+][C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1c[nH]cn1)C(=O)[O-]	0	5.26	-59.31	0	-1.9599	302.334	4	3	0	2	22	7	[(1, 'S'), (12, 'R')]	0	Anodyne	125	DCABRN	DC	hmdbendo
ZINC000050027772	64012705	N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)[O-]	-1	4.36	-56.33	3	-1.2431	301.326	5	3	0	2	22	7	[(1, 'R'), (12, 'S')]	0	Anodyne	123	DCABHM	DC	hmdbendo
ZINC000050027772	64012703	N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)[O-]	-1	4.4	-63.04	3	-1.2431	301.326	5	3	0	2	22	7	[(1, 'R'), (12, 'S')]	0	Anodyne	123	DCABHM	DC	hmdbendo
ZINC000050027772	64012700	[NH3+][C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c[nH+]1)C(=O)[O-]	1	5.18	-96.97	2	-2.5408	303.342	3	3	0	2	22	7	[(1, 'R'), (12, 'S')]	0	Anodyne	126	DCABLO	DC	hmdbendo
ZINC000050027772	64012697	[NH3+][C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH+]c[nH]1)C(=O)[O-]	1	5.23	-95.22	2	-2.5408	303.342	3	3	0	2	22	7	[(1, 'R'), (12, 'S')]	0	Anodyne	126	DCABLO	DC	hmdbendo
ZINC000050027772	64012694	[NH3+][C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)[O-]	0	4.67	-63.16	1	-1.9599	302.334	4	3	0	2	22	7	[(1, 'R'), (12, 'S')]	0	Anodyne	125	DCABMN	DC	hmdbendo
ZINC000050027772	64012692	[NH3+][C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)[O-]	0	4.72	-66.23	0	-1.9599	302.334	4	3	0	2	22	7	[(1, 'R'), (12, 'S')]	0	Anodyne	125	DCABRN	DC	hmdbendo
ZINC000050027780	64012892	N[C@H](Cc1ccccc1)C(=O)N[C@H](Cc1cnc[nH]1)C(=O)[O-]	-1	4.51	-52.31	3	-1.2431	301.326	5	3	0	2	22	7	[(1, 'R'), (12, 'R')]	0	Anodyne	123	DCABHM	DC	hmdbendo
ZINC000050027780	64012889	N[C@H](Cc1ccccc1)C(=O)N[C@H](Cc1c[nH]cn1)C(=O)[O-]	-1	4.94	-57.38	3	-1.2431	301.326	5	3	0	2	22	7	[(1, 'R'), (12, 'R')]	0	Anodyne	123	DCABHM	DC	hmdbendo
ZINC000050027780	64012887	[NH3+][C@H](Cc1ccccc1)C(=O)N[C@H](Cc1c[nH]c[nH+]1)C(=O)[O-]	1	5.33	-97.35	2	-2.5408	303.342	3	3	0	2	22	7	[(1, 'R'), (12, 'R')]	0	Anodyne	126	DCABLO	DC	hmdbendo
ZINC000050027780	64012886	[NH3+][C@H](Cc1ccccc1)C(=O)N[C@H](Cc1c[nH+]c[nH]1)C(=O)[O-]	1	5.29	-98.92	2	-2.5408	303.342	3	3	0	2	22	7	[(1, 'R'), (12, 'R')]	0	Anodyne	126	DCABLO	DC	hmdbendo
ZINC000050027780	64012882	[NH3+][C@H](Cc1ccccc1)C(=O)N[C@H](Cc1cnc[nH]1)C(=O)[O-]	0	4.83	-59.43	1	-1.9599	302.334	4	3	0	2	22	7	[(1, 'R'), (12, 'R')]	0	Anodyne	125	DCABMN	DC	hmdbendo
ZINC000050027780	64012880	[NH3+][C@H](Cc1ccccc1)C(=O)N[C@H](Cc1c[nH]cn1)C(=O)[O-]	0	5.26	-61.69	0	-1.9599	302.334	4	3	0	2	22	7	[(1, 'R'), (12, 'R')]	0	Anodyne	125	DCABRN	DC	hmdbendo
ZINC000002391057	65646173	CC[C@H](C)[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)[O-]	-1	4.98	-51.51	3	-0.162799999999999	277.344	4	2	0	1	20	7	[(2, 'S'), (4, 'S'), (8, 'S')]	0	Anodyne	95	CDAAHM	CD	hmdbendo
ZINC000002391057	65646170	CC[C@H](C)[C@H](NC(=O)[C@@H]([NH3+])Cc1ccccc1)C(=O)[O-]	0	5.27	-61.83	0	-0.879599999999997	278.352	3	2	0	1	20	7	[(2, 'S'), (4, 'S'), (8, 'S')]	0	Anodyne	96	CDAARN	CD	hmdbendo
ZINC000040439598	20525574	CC[C@@H](C)[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)[O-]	-1	3.57	-45.9	3	-0.162799999999999	277.344	4	2	0	1	20	7	[(2, 'R'), (4, 'S'), (8, 'S')]	0	Anodyne	95	CDAEHM	CD	hmdbendo
ZINC000040439598	20525573	CC[C@@H](C)[C@H](NC(=O)[C@@H]([NH3+])Cc1ccccc1)C(=O)[O-]	0	3.91	-69.87	0	-0.879599999999997	278.352	3	2	0	1	20	7	[(2, 'R'), (4, 'S'), (8, 'S')]	0	Anodyne	96	CDAERN	CD	hmdbendo
ZINC000040472544	32747300	CC[C@@H](C)[C@@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)[O-]	-1	3.96	-53.85	3	-0.162799999999999	277.344	4	2	0	1	20	7	[(2, 'R'), (4, 'R'), (8, 'S')]	0	Anodyne	95	CDAEHM	CD	hmdbendo
ZINC000040472544	32747278	CC[C@@H](C)[C@@H](NC(=O)[C@@H]([NH3+])Cc1ccccc1)C(=O)[O-]	0	4.06	-65.17	0	-0.879599999999997	278.352	3	2	0	1	20	7	[(2, 'R'), (4, 'R'), (8, 'S')]	0	Anodyne	96	CDAERN	CD	hmdbendo
ZINC000040472545	32747256	CC[C@H](C)[C@@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)[O-]	-1	4.02	-52.23	3	-0.162799999999999	277.344	4	2	0	1	20	7	[(2, 'S'), (4, 'R'), (8, 'S')]	0	Anodyne	95	CDAEHM	CD	hmdbendo
ZINC000040472545	32747235	CC[C@H](C)[C@@H](NC(=O)[C@@H]([NH3+])Cc1ccccc1)C(=O)[O-]	0	4.15	-63.47	0	-0.879599999999997	278.352	3	2	0	1	20	7	[(2, 'S'), (4, 'R'), (8, 'S')]	0	Anodyne	96	CDAERN	CD	hmdbendo
ZINC000002390925	65645809	CSCC[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)[O-]	-1	5.27	-50.23	3	-0.455799999999999	295.384	5	2	0	1	20	8	[(4, 'S'), (8, 'S')]	0	Anodyne	95	CCAAHM	CC	hmdbendo
ZINC000002390925	65645806	CSCC[C@H](NC(=O)[C@@H]([NH3+])Cc1ccccc1)C(=O)[O-]	0	5.5	-63.57	0	-1.1726	296.392	4	2	0	1	20	8	[(4, 'S'), (8, 'S')]	0	Anodyne	96	CCAARN	CC	hmdbendo
ZINC000028631687	16559033	CSCC[C@@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)[O-]	-1	3.53	-46.87	3	-0.455799999999999	295.384	5	2	0	1	20	8	[(4, 'R'), (8, 'S')]	0	Anodyne	95	CCAEHM	CC	hmdbendo
ZINC000028631687	16558044	CSCC[C@@H](NC(=O)[C@@H]([NH3+])Cc1ccccc1)C(=O)[O-]	0	3.99	-61.54	0	-1.1726	296.392	4	2	0	1	20	8	[(4, 'R'), (8, 'S')]	0	Anodyne	96	CCAERN	CC	hmdbendo
ZINC000002575126	65686207	N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)[O-]	-1	-0.18	-53.47	3	-2.2166	251.262	5	3	0	1	18	6	[(1, 'S'), (12, 'S')]	0	Anodyne	115	CBAAHM	CB	hmdbendo
ZINC000002575126	65686203	[NH3+][C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)[O-]	0	0.12	-63.78	0	-2.9334	252.27	4	3	0	1	18	6	[(1, 'S'), (12, 'S')]	0	Anodyne	117	CBAARN	CB	hmdbendo
ZINC000033994788	67651557	N[C@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)[O-]	-1	-0.19	-56.13	3	-2.2166	251.262	5	3	0	1	18	6	[(1, 'R'), (12, 'S')]	0	Anodyne	115	CBABHM	CB	hmdbendo
ZINC000033994788	67651554	[NH3+][C@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)[O-]	0	0.12	-61.17	0	-2.9334	252.27	4	3	0	1	18	6	[(1, 'R'), (12, 'S')]	0	Anodyne	117	CBABRN	CB	hmdbendo
ZINC000033994789	67649842	N[C@@H](Cc1ccccc1)C(=O)N[C@H](CO)C(=O)[O-]	-1	-0.18	-53.58	3	-2.2166	251.262	5	3	0	1	18	6	[(1, 'S'), (12, 'R')]	0	Anodyne	115	CBABHM	CB	hmdbendo
ZINC000033994789	67649838	[NH3+][C@@H](Cc1ccccc1)C(=O)N[C@H](CO)C(=O)[O-]	0	0.11	-62.24	0	-2.9334	252.27	4	3	0	1	18	6	[(1, 'S'), (12, 'R')]	0	Anodyne	117	CBABRN	CB	hmdbendo
ZINC000033994790	67649921	N[C@H](Cc1ccccc1)C(=O)N[C@H](CO)C(=O)[O-]	-1	-0.21	-55.16	3	-2.2166	251.262	5	3	0	1	18	6	[(1, 'R'), (12, 'R')]	0	Anodyne	115	CBABHM	CB	hmdbendo
ZINC000033994790	67649918	[NH3+][C@H](Cc1ccccc1)C(=O)N[C@H](CO)C(=O)[O-]	0	0.11	-64.71	0	-2.9334	252.27	4	3	0	1	18	6	[(1, 'R'), (12, 'R')]	0	Anodyne	117	CBABRN	CB	hmdbendo
ZINC000038877441	42675417	C[C@@H](O)[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)[O-]	-1	-0.82	-50.4	3	-1.8281	265.289	5	3	0	1	19	6	[(1, 'R'), (3, 'S'), (7, 'S')]	0	Anodyne	115	CBAEHM	CB	hmdbendo
ZINC000038877441	42675406	C[C@@H](O)[C@H](NC(=O)[C@@H]([NH3+])Cc1ccccc1)C(=O)[O-]	0	-0.34	-68.85	0	-2.5449	266.297	4	3	0	1	19	6	[(1, 'R'), (3, 'S'), (7, 'S')]	0	Anodyne	117	CBAERN	CB	hmdbendo
ZINC000002383057	76036086	N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-]	-1	7	-53.44	3	0.515099999999999	350.398	4	3	0	3	26	7	[(1, 'R'), (12, 'S')]	0	Anodyne	111	FDABHM	FD	hmdbendo
ZINC000002383057	76036083	[NH3+][C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-]	0	7.29	-58.99	0	-0.2017	351.406	3	3	0	3	26	7	[(1, 'R'), (12, 'S')]	0	Anodyne	112	FDABRN	FD	hmdbendo
ZINC000002575127	76042344	N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-]	-1	7.03	-55.68	3	0.515099999999999	350.398	4	3	0	3	26	7	[(1, 'S'), (12, 'S')]	0	Anodyne	111	FDAAHM	FD	hmdbendo
ZINC000002575127	76042341	[NH3+][C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-]	0	7.37	-60.77	0	-0.2017	351.406	3	3	0	3	26	7	[(1, 'S'), (12, 'S')]	0	Anodyne	112	FDAARN	FD	hmdbendo
ZINC000014651453	78371574	N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)[O-]	-1	6.97	-60.91	3	0.515099999999999	350.398	4	3	0	3	26	7	[(1, 'S'), (12, 'R')]	0	Anodyne	111	FDABHM	FD	hmdbendo
ZINC000014651453	78371570	[NH3+][C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)[O-]	0	7.29	-65.75	0	-0.2017	351.406	3	3	0	3	26	7	[(1, 'S'), (12, 'R')]	0	Anodyne	112	FDABRN	FD	hmdbendo
ZINC000014651456	78371323	N[C@H](Cc1ccccc1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)[O-]	-1	7	-58.23	3	0.515099999999999	350.398	4	3	0	3	26	7	[(1, 'R'), (12, 'R')]	0	Anodyne	111	FDABHM	FD	hmdbendo
ZINC000014651456	78371319	[NH3+][C@H](Cc1ccccc1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)[O-]	0	7.29	-68.02	0	-0.2017	351.406	3	3	0	3	26	7	[(1, 'R'), (12, 'R')]	0	Anodyne	112	FDABRN	FD	hmdbendo
ZINC000002384778	62724598	N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)[O-]	-1	4.15	-52.2	3	-0.2606	327.36	5	3	0	2	24	7	[(1, 'S'), (12, 'S')]	0	Anodyne	115	EDAAHM	ED	hmdbendo
ZINC000002384778	62724596	[NH3+][C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)[O-]	0	4.47	-62.97	0	-0.977399999999999	328.368	4	3	0	2	24	7	[(1, 'S'), (12, 'S')]	0	Anodyne	117	EDAARN	ED	hmdbendo
ZINC000009212667	63535283	N[C@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccc(O)cc1)C(=O)[O-]	-1	4.19	-53.06	3	-0.2606	327.36	5	3	0	2	24	7	[(1, 'R'), (12, 'R')]	0	Anodyne	115	EDABHM	ED	hmdbendo
ZINC000009212667	63535281	[NH3+][C@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccc(O)cc1)C(=O)[O-]	0	4.45	-63.97	0	-0.977399999999999	328.368	4	3	0	2	24	7	[(1, 'R'), (12, 'R')]	0	Anodyne	117	EDABRN	ED	hmdbendo
ZINC000009212668	63535571	N[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)[O-]	-1	4.12	-54.63	3	-0.2606	327.36	5	3	0	2	24	7	[(1, 'R'), (12, 'S')]	0	Anodyne	115	EDABHM	ED	hmdbendo
ZINC000009212668	63535569	[NH3+][C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)[O-]	0	4.47	-60.67	0	-0.977399999999999	328.368	4	3	0	2	24	7	[(1, 'R'), (12, 'S')]	0	Anodyne	117	EDABRN	ED	hmdbendo
ZINC000028631632	66047289	N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccc(O)cc1)C(=O)[O-]	-1	4.21	-51.45	3	-0.2606	327.36	5	3	0	2	24	7	[(1, 'S'), (12, 'R')]	0	Anodyne	115	EDABHM	ED	hmdbendo
ZINC000028631632	66047286	[NH3+][C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccc(O)cc1)C(=O)[O-]	0	4.44	-61.9	0	-0.977399999999999	328.368	4	3	0	2	24	7	[(1, 'S'), (12, 'R')]	0	Anodyne	117	EDABRN	ED	hmdbendo
ZINC000004787338	13683239	CC(C)[C@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)[O-]	-1	2.91	-56.3	3	-0.552899999999999	263.317	4	2	0	1	19	6	[(3, 'S'), (7, 'R')]	0	Anodyne	95	CCAAHM	CC	hmdbendo
ZINC000004787338	13683234	CC(C)[C@H](NC(=O)[C@H]([NH3+])Cc1ccccc1)C(=O)[O-]	0	3.24	-75.97	0	-1.2697	264.325	3	2	0	1	19	6	[(3, 'S'), (7, 'R')]	0	Anodyne	96	CCAARN	CC	hmdbendo
ZINC000004787342	13683198	CC(C)[C@@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)[O-]	-1	3.3	-53.96	3	-0.552899999999999	263.317	4	2	0	1	19	6	[(3, 'R'), (7, 'R')]	0	Anodyne	95	CCAAHM	CC	hmdbendo
ZINC000004787342	13683194	CC(C)[C@@H](NC(=O)[C@H]([NH3+])Cc1ccccc1)C(=O)[O-]	0	3.31	-58.85	0	-1.2697	264.325	3	2	0	1	19	6	[(3, 'R'), (7, 'R')]	0	Anodyne	96	CCAARN	CC	hmdbendo
