zinc_id	prot_id	smiles	net_charge	desolv_apol	desolv_pol	ph_mod_fk	true_logp	true_mwt	hba	hbd	num_aliphatic_rings	num_aromatic_rings	num_heavy_atoms	num_rotatable_bonds	chiral_centers	reactive	reactivity	tpsa	tranche_name	tranche_prefix	calalog
ZINC000000423624	59209268	CC(C)CNC(=O)c1cc(-c2ccc(Br)cc2)on1	0	6.78	-5.67	0	3.4899	323.19	3	1	0	2	19	4	[]	0	Anodyne	55	DGAARN	DG	aggregators
ZINC000004143788	82914276	COc1ccc(-c2cc(C(=O)Nc3c(C)nn(Cc4ccc(Cl)cc4)c3C)no2)cc1	0	10.01	-13.06	0	5.11754	436.899	6	1	0	4	31	6	[]	0	Anodyne	82	IKAARN	IK	aggregators
ZINC000000423675	59988517	COc1cccc(-c2cc(C(=O)NCc3ccc(Cl)cc3)no2)c1	0	7.46	-8.06	0	3.9336	342.782	4	1	0	3	24	5	[]	0	Anodyne	64	EHAARN	EH	aggregators
ZINC000004034804	76172329	COc1ccccc1-c1cc(C(=O)Nc2cc(C)n(Cc3ccc(Cl)cc3)n2)no1	0	10.53	-13.84	0	4.80912	422.872	6	1	0	4	30	6	[]	0	Anodyne	82	HJAARN	HJ	aggregators
ZINC000003908169	60092306	O=C(NCCc1ccccc1)c1cc(-c2ccc3c(c2)OCO3)on1	0	7.08	-9.93	0	3.0428	336.347	5	1	1	3	25	5	[]	0	Anodyne	73	EGAARN	EG	aggregators
ZINC000002465596	82631525	Cc1nn(Cc2ccc(F)cc2)c(C)c1NC(=O)c1cc(-c2ccc3c(c2)OCO3)on1	0	8.88	-14.99	0	4.32334	434.427	7	1	1	4	32	5	[]	0	Anodyne	91	IIAARN	II	aggregators
ZINC000004111290	76188315	Cc1ccc(Cn2ccc(NC(=O)c3cc(-c4ccc5c(c4)OCO5)on3)n2)cc1	0	9.47	-13.8	0	3.87582	402.41	7	1	1	4	30	5	[]	0	Anodyne	91	HHAARN	HH	aggregators
ZINC000003957655	82906785	Cc1nn(Cc2ccc(Cl)c(Cl)c2)c(C)c1NC(=O)c1cc(-c2ccc3c(c2)OCO3)on1	0	9.78	-14.03	0	5.49104	485.327	7	1	1	4	33	5	[]	0	Anodyne	91	JKAARN	JK	aggregators
ZINC000003908243	57971096	O=C(NCc1cccs1)c1cc(-c2cccc(Cl)c2)on1	0	7.28	-6.92	0	3.9865	318.785	4	1	0	3	21	4	[]	0	Anodyne	55	DHAARN	DH	aggregators
ZINC000003908317	60092673	O=C(Nc1ccccc1C(F)(F)F)c1cc(-c2cccc(O)c2)on1	0	5.96	-9.17	0	4.3183	348.28	4	2	0	3	25	3	[]	0	Anodyne	75	EIAARN	EI	aggregators
ZINC000003908351	28869776	COc1ccc(OC)c(-c2cc(C(=O)N3CCc4ccccc4C3)no2)c1	0	8.5	-8.15	0	3.5573	364.401	5	0	1	3	27	4	[]	0	Anodyne	64	FHAARN	FH	aggregators
ZINC000002465621	65650380	O=C(NCc1ccc(F)cc1)c1cc(-c2ccco2)on1	0	5.86	-7.94	0	3.0037	286.262	4	1	0	3	21	4	[]	0	Anodyne	68	CGAARN	CG	aggregators
ZINC000003908376	65911084	O=C(NCc1ccccc1)c1cc(-c2ccco2)on1	0	5.79	-7.57	0	2.8646	268.272	4	1	0	3	20	4	[]	0	Anodyne	68	CFAARN	CF	aggregators
ZINC000003908380	57970322	O=C(NCc1ccc(Cl)cc1)c1cc(-c2ccco2)on1	0	6.31	-7.45	0	3.518	302.717	4	1	0	3	21	4	[]	0	Anodyne	68	DHAARN	DH	aggregators
ZINC000003960184	77785905	O=C([N-]c1c(F)cc(F)cc1Br)c1cc(-c2ccco2)on1	-1	5.44	-40.85	1	4.8209	368.113	4	0	0	3	22	3	[]	0	Anodyne	70	FIAAMM	FI	aggregators
ZINC000003960184	77785900	O=C(Nc1c(F)cc(F)cc1Br)c1cc(-c2ccco2)on1	0	6.71	-7.62	0	4.2276	369.121	4	1	0	3	22	3	[]	0	Anodyne	68	FIAARN	FI	aggregators
ZINC000002465634	65649726	O=C([N-]c1ccc(F)cc1F)c1cc(-c2ccco2)on1	-1	4.7	-41.1	3	4.0584	289.217	4	0	0	3	21	3	[]	0	Anodyne	70	CGAAHM	CG	aggregators
ZINC000002465634	65649724	O=C(Nc1ccc(F)cc1F)c1cc(-c2ccco2)on1	0	5.88	-6.04	0	3.4651	290.225	4	1	0	3	21	3	[]	0	Anodyne	68	CGAARN	CG	aggregators
ZINC000003908435	65911179	Cc1ccc(NC(=O)c2cc(-c3ccco3)on2)cc1	0	6.35	-8.3	0	3.49532	268.272	4	1	0	3	20	3	[]	0	Anodyne	68	CGAARN	CG	aggregators
ZINC000003908461	57970939	O=C(NCc1ccc(Cl)cc1)c1cc(-c2cccs2)on1	0	7.33	-6.61	0	3.9865	318.785	4	1	0	3	21	4	[]	0	Anodyne	55	DHAARN	DH	aggregators
ZINC000020137618	18926503	O=C(NCCN1CCOCC1)c1cc(-c2cccs2)on1	0	2.03	-14.59	0	1.4651	307.375	6	1	1	2	21	5	[]	0	Anodyne	67	DDADRN	DD	aggregators
ZINC000002465679	26866507	O=C(Nc1cnn(Cc2ccc(F)cc2)c1)c1cc(-c2cccs2)on1	0	7.96	-21.17	0	4.0393	368.393	6	1	0	4	26	5	[]	0	Anodyne	72	FIAARN	FI	aggregators
ZINC000004104101	31507497	O=C(Nc1cnn(Cc2ccc(Cl)cc2Cl)c1)c1cc(-c2cccs2)on1	0	8.87	-18.3	0	5.207	419.293	6	1	0	4	27	5	[]	0	Anodyne	72	HKAARN	HK	aggregators
ZINC000004118938	30081162	Cc1cc(NC(=O)c2cc(-c3cccs3)on2)nn1Cc1ccc(Cl)cc1	0	9.92	-20.94	0	4.86202	398.875	6	1	0	4	27	5	[]	0	Anodyne	72	GJAARN	GJ	aggregators
ZINC000003909308	65912322	CCc1ccc(NC(=O)c2noc3c2CCCCC3)cc1	0	8.39	-7.18	0	3.7582	284.359	3	1	1	2	21	3	[]	0	Anodyne	55	CHAARN	CH	aggregators
ZINC000020137765	64342605	O=C(NCCN1CCOCC1)c1noc2c1CCc1ccccc1-2	0	4.08	-8.04	0	1.5022	327.384	5	1	2	2	24	4	[]	0	Anodyne	67	EDAARN	ED	aggregators
ZINC000002466802	82631185	Cc1ccc(C)c(Cn2c3ccsc3c(=O)n(CCC(=O)NCc3ccco3)c2=O)c1	0	10.47	-16.62	0	3.18934	437.521	7	1	0	4	31	7	[]	0	Anodyne	86	IGAARN	IG	aggregators
ZINC000005171191	15761968	CCC1=C/C(=C\c2ccc3c(c2)OCO3)C(=O)S1	0	7.19	-7.49	0	3.366	260.314	4	0	2	1	18	2	[]	30	Mild	35	CGECRN	CG	aggregators
ZINC000004035642	31782150	CCOc1ccc(C(=O)Nc2ccc(NC(=O)c3ccco3)c(Cl)c2)cc1Br	0	8.57	-15.29	0	5.5988	463.715	4	2	0	3	28	6	[]	0	Anodyne	80	JKAARN	JK	aggregators
ZINC000013123554	31743358	COc1cc(OC)cc(C(=O)Nc2ccc(-c3nc4ccccc4o3)c([O-])c2)c1	-1	3.36	-63.68	1	3.8379	389.387	6	1	0	4	29	5	[]	0	Anodyne	96	GIAEMM	GI	aggregators
ZINC000013123554	31743325	COc1cc(OC)cc(C(=O)Nc2ccc(-c3nc4ccccc4o3)c(O)c2)c1	0	3.13	-16.8	0	4.4699	390.395	6	2	0	4	29	5	[]	0	Anodyne	93	GIAERN	GI	aggregators
ZINC000003892416	28820658	CC(C)(C)n1nc2c(c1NC(=O)COc1ccc(Cl)cc1)CSC2	0	9.11	-13.21	0	4.0558	365.886	5	1	1	2	24	4	[]	0	Anodyne	56	FIAARN	FI	aggregators
ZINC000101627277	32324031	COC(=O)C1C(C)=Nc2ncnn2[C@@H]1c1ccc(OC(=O)c2ccccc2)cc1	0	13.02	-20.34	0	2.9819	390.399	8	0	1	3	29	4	[(4, '?'), (13, 'S')]	0	Anodyne	95	GHAFRN	GH	aggregators
ZINC000101627281	32324050	COC(=O)C1C(C)=Nc2ncnn2[C@H]1c1ccc(OC(=O)c2ccccc2)cc1	0	12.91	-15.96	0	2.9819	390.399	8	0	1	3	29	4	[(4, '?'), (13, 'R')]	0	Anodyne	95	GHAFRN	GH	aggregators
ZINC000004078770	31852979	Cc1onc(-c2ccccc2Cl)c1C(=O)Nc1c2c(nn1-c1ccc(C)cc1)CSC2	0	12.25	-13.03	0	5.79664	450.951	6	1	1	4	31	4	[]	0	Anodyne	72	JKAARN	JK	aggregators
ZINC000000190363	58534050	Cc1ccc(-n2nc3c(c2NC(=O)c2cccs2)CSC3)cc1	0	10.07	-9.92	0	4.24132	341.461	5	1	1	3	23	3	[]	0	Anodyne	46	EIAARN	EI	aggregators
ZINC000000167046	58022930	O=C1C[C@@H](c2ccc3c(c2)OCO3)Sc2nc3ccccc3n21	0	7.9	-13.3	0	3.6423	324.361	6	0	2	3	23	1	[(3, 'S')]	0	Anodyne	53	DHAARN	DH	aggregators
ZINC000000167050	58023145	O=C1C[C@H](c2ccc3c(c2)OCO3)Sc2nc3ccccc3n21	0	7.9	-13.4	0	3.6423	324.361	6	0	2	3	23	1	[(3, 'R')]	0	Anodyne	53	DHAARN	DH	aggregators
ZINC000004435682	29246109	CCN1c2ccc(NC(=O)c3ccc4c(c3)OCCO4)c3cccc(c23)C1=O	0	7.64	-19.58	0	3.8434	374.396	4	1	2	3	28	3	[]	0	Anodyne	67	FHAARN	FH	aggregators
ZINC000000208945	13587379	CC1(C)COC(Nc2ccc(Cl)cc2)=N1	0	3.15	-3.88	0	2.9167	224.691	3	1	1	1	15	1	[]	30	Mild	33	BFEARN	BF	aggregators
ZINC000001123629	13719920	O=C(Nc1nc2ccccc2s1)[C@H]1CCCN1S(=O)(=O)c1ccc(Cl)cc1	0	5.7	-24.93	0	3.7415	421.931	5	1	1	3	27	4	[(12, 'R')]	0	Anodyne	79	HHAARN	HH	aggregators
ZINC000001123631	13719885	O=C(Nc1nc2ccccc2s1)[C@@H]1CCCN1S(=O)(=O)c1ccc(Cl)cc1	0	5.56	-20.71	0	3.7415	421.931	5	1	1	3	27	4	[(12, 'S')]	0	Anodyne	79	HHAARN	HH	aggregators
ZINC000001124983	82332994	C[C@@H]1C[C@]2(C[C@@](C)(C(=O)CSc3nc4ccccc4s3)OC2=O)C(=O)O1	0	9.6	-14.9	0	2.9849	391.47	8	0	2	2	26	4	[(1, 'R'), (3, 'S'), (5, 'S')]	0	Anodyne	82	GFAARN	GF	aggregators
ZINC000004197390	82632145	C[C@@H]1C[C@@]2(C[C@@](C)(C(=O)CSc3nc4ccccc4s3)OC2=O)C(=O)O1	0	9.75	-21.84	0	2.9849	391.47	8	0	2	2	26	4	[(1, 'R'), (3, 'R'), (5, 'S')]	0	Anodyne	82	GFAARN	GF	aggregators
ZINC000007991394	83143584	C[C@@H]1C[C@@]2(C[C@](C)(C(=O)CSc3nc4ccccc4s3)OC2=O)C(=O)O1	0	9.47	-15.52	0	2.9849	391.47	8	0	2	2	26	4	[(1, 'R'), (3, 'R'), (5, 'R')]	0	Anodyne	82	GFAARN	GF	aggregators
ZINC000000675248	75972050	Cc1cc(NS(=O)(=O)c2ccc(NC(=O)COc3ccccc3Cl)cc2)no1	0	6.68	-25.95	2	3.45472	421.862	6	2	0	3	28	7	[]	0	Anodyne	110	HGAALN	HG	aggregators
ZINC000000675248	75972047	Cc1cc([N-]S(=O)(=O)c2ccc(NC(=O)COc3ccccc3Cl)cc2)no1	-1	6.66	-65.82	0	4.04802	420.854	6	1	0	3	28	7	[]	0	Anodyne	112	HGAARM	HG	aggregators
ZINC000001100551	13663709	O=C(CCN1C(=O)c2ccccc2C1=O)Nc1sc2c(c1C(=O)NCc1ccco1)CCCC2	0	8.53	-16.27	0	3.7747	477.542	6	2	2	3	34	7	[]	0	Anodyne	108	JHAARN	JH	aggregators
ZINC000001105801	13661495	COc1ccc(-n2c(N)c(-c3nc4ccccc4n3C)sc2=S)cc1	0	9.61	-11.81	0	4.41279	368.487	7	1	0	4	25	3	[]	0	Anodyne	58	FIAARN	FI	aggregators
ZINC000002828423	76064397	Cc1nnc(SCCC(=O)Nc2nc(-c3ccccc3)ns2)s1	0	7	-18.24	0	3.48592	363.493	8	1	0	3	23	6	[]	0	Anodyne	80	FGAARN	FG	aggregators
ZINC000100450966	22864913	C[NH+](C)c1ccc(NC=CC(=O)c2ccccc2)cc1	1	9.84	-40.3	2	2.2711	267.352	2	2	0	2	20	5	[]	30	Mild	33	CHEALO	CH	aggregators
ZINC000100450966	22863386	CN(C)c1ccc(NC=CC(=O)c2ccccc2)cc1	0	8.94	-9.32	0	3.5611	266.344	3	1	0	2	20	5	[]	30	Mild	32	CHEARN	CH	aggregators
ZINC000000474619	65349622	O=C(Nc1ccc2c(c1)OCO2)Nc1cccc(Cl)c1	0	4.87	-15.87	0	3.7127	290.706	3	2	1	2	20	2	[]	0	Anodyne	59	CHAARN	CH	aggregators
ZINC000002474662	27797328	O=C(Nc1ccc2nn(-c3ccccc3)nc2c1)c1ccc(Br)o1	0	7.6	-21.18	0	4.0283	383.205	5	1	0	4	24	3	[]	0	Anodyne	72	GIAARN	GI	aggregators
ZINC000005201039	16058710	O=C1SC(c2ccccc2)=N/C1=C/c1ccco1	0	7.64	-11.87	0	3.3407	255.298	4	0	1	2	18	2	[]	30	Mild	42	CGEARN	CG	aggregators
ZINC000003959099	65914263	CCCOC(=O)Nc1sc2c(c1C(=O)OCC)CCC2	0	7.21	-7.97	0	3.372	297.376	5	1	1	1	20	5	[]	0	Anodyne	64	CGAARN	CG	aggregators
ZINC000001112824	82330516	Cc1cc(C)cc(OCC(=O)Nc2ccccc2C(=O)NCc2ccco2)c1	0	8.99	-13.73	0	3.84394	378.428	4	2	0	3	28	7	[]	0	Anodyne	80	GHAARN	GH	aggregators
ZINC000001134792	76069133	O=c1c2ccccc2nc(SCc2cc(F)cc3c2OCOC3)n1Cc1ccco1	0	10.89	-12.4	0	4.3357	424.453	7	0	1	4	30	5	[]	0	Anodyne	66	HIACRN	HI	aggregators
ZINC000001083396	82326250	O=C(Nc1nccs1)c1ccc(COc2ccccc2Br)o1	0	7.28	-14.51	0	4.3299	379.235	5	1	0	3	22	5	[]	0	Anodyne	64	GIAARN	GI	aggregators
ZINC000000467698	59471922	CCOc1ccc(Nc2oc(-c3cccs3)nc2C#N)cc1	0	4.69	-8.23	0	4.41708	311.366	6	1	0	3	22	5	[]	0	Anodyne	71	DIAARN	DI	aggregators
ZINC000000106605	69146379	COc1cc(OC)nc(NC(=O)CSc2nc3ccccc3o2)n1	0	2.11	-13.05	0	2.3658	346.368	8	1	0	3	24	6	[]	0	Anodyne	99	EEAARN	EE	aggregators
ZINC000004197224	29033512	COc1cc2c(cc1NC(=O)c1ccc3c(c1)OCO3)oc1ccccc12	0	7.32	-15.23	0	4.5756	361.353	5	1	1	4	27	3	[]	0	Anodyne	69	FJAARN	FJ	aggregators
ZINC000001143231	82410182	CN(C1=NC(=O)C(CC(=O)Nc2ccc(Br)cc2)S1)c1ccc(O)cc1	0	6.27	-16.95	2	3.6177	434.315	5	2	1	2	26	4	[(6, '?')]	0	Anodyne	82	IHAALN	IH	aggregators
ZINC000001143231	82410178	CN(C1=NC(=O)[C@@H](CC(=O)Nc2ccc(Br)cc2)S1)c1ccc(O)cc1	0	6.27	-16.93	2	3.6177	434.315	5	2	1	2	26	4	[(6, 'R')]	0	Anodyne	82	IHAALN	IH	aggregators
ZINC000001143231	82410175	CN(c1nc([O-])c(CC(=O)Nc2ccc(Br)cc2)s1)c1ccc(O)cc1	-1	4.81	-62.27	1	3.6339	433.307	6	2	0	3	26	5	[]	0	Anodyne	88	IHAAMM	IH	aggregators
ZINC000001143231	82410171	CN(c1nc(O)c(CC(=O)Nc2ccc(Br)cc2)s1)c1ccc(O)cc1	0	4.06	-16.72	0	4.2659	434.315	6	3	0	3	26	5	[]	0	Anodyne	85	IHAARN	IH	aggregators
ZINC000001143232	82410389	CN(C1=NC(=O)C(CC(=O)Nc2ccc(Br)cc2)S1)c1ccc(O)cc1	0	6.27	-16.95	2	3.6177	434.315	5	2	1	2	26	4	[(6, '?')]	0	Anodyne	82	IHAALN	IH	aggregators
ZINC000001143232	82410385	CN(C1=NC(=O)[C@H](CC(=O)Nc2ccc(Br)cc2)S1)c1ccc(O)cc1	0	6.28	-16.84	2	3.6177	434.315	5	2	1	2	26	4	[(6, 'S')]	0	Anodyne	82	IHAALN	IH	aggregators
ZINC000001143232	82410378	CN(c1nc([O-])c(CC(=O)Nc2ccc(Br)cc2)s1)c1ccc(O)cc1	-1	4.81	-62.27	1	3.6339	433.307	6	2	0	3	26	5	[]	0	Anodyne	88	IHAAMM	IH	aggregators
ZINC000001143232	82410373	CN(c1nc(O)c(CC(=O)Nc2ccc(Br)cc2)s1)c1ccc(O)cc1	0	4.06	-16.72	0	4.2659	434.315	6	3	0	3	26	5	[]	0	Anodyne	85	IHAARN	IH	aggregators
ZINC000001143393	13677621	O=C(Nc1ccccc1C(=O)Nc1ccccc1C(=O)NCc1ccco1)c1ccco1	0	7.84	-20.81	0	4.3072	429.432	5	3	0	4	32	7	[]	0	Anodyne	113	IIAARN	II	aggregators
ZINC000002836431	77952438	CC(C)CNC(=O)c1cccc(NC(=O)c2ccc(NC(=O)c3ccco3)cc2)c1	0	7.17	-22.72	0	4.17	405.454	4	3	0	3	30	7	[]	0	Anodyne	100	HIAARN	HI	aggregators
ZINC000005997442	28671591	CCOc1ccc(OCc2ccc(C(=O)Nc3cccc(C)n3)o2)cc1	0	7.98	-14.59	0	4.21302	352.39	5	1	0	3	26	7	[]	0	Anodyne	73	FIAARN	FI	aggregators
ZINC000000476259	63949682	CCOc1ccccc1N1CCN(C(=O)c2ccccc2)CC1	0	7.85	-10.03	0	3.0477	310.397	3	0	1	2	23	4	[]	0	Anodyne	32	DGAARN	DG	aggregators
ZINC000000091893	57898131	CCOC(=O)c1c(-c2cccs2)csc1NC(=O)c1ccco1	0	7.97	-11.8	0	4.4986	347.417	6	1	0	3	23	5	[]	0	Anodyne	68	EIAARN	EI	aggregators
ZINC000007991386	15702504	C[NH+](C)c1ccc(NC=CC(=O)c2ccc(F)cc2)cc1	1	9.92	-39.83	2	2.4102	285.342	2	2	0	2	21	5	[]	30	Mild	33	CHEALO	CH	aggregators
ZINC000007991386	15702390	CN(C)c1ccc(NC=CC(=O)c2ccc(F)cc2)cc1	0	8.97	-8.47	0	3.7002	284.334	3	1	0	2	21	5	[]	30	Mild	32	CHEARN	CH	aggregators
ZINC000001142170	13688323	N#Cc1nc(-c2ccc(Cl)cc2)oc1NCc1cccc2c1OCO2	0	4.74	-9.3	0	4.20748	353.765	6	1	1	3	25	4	[]	0	Anodyne	80	FIAARN	FI	aggregators
ZINC000002487614	31587101	N#Cc1c2c(sc1NC(=O)c1ccc(Cn3cc(Br)cn3)o1)CCCCCC2	0	10.87	-14.97	0	5.13138	459.369	6	1	1	3	28	4	[]	0	Anodyne	83	JKAARN	JK	aggregators
ZINC000006492238	31515560	CCOC(=O)C1C(C)=Nc2ncnn2[C@H]1/C=C/c1ccccc1	0	11.38	-19.31	0	2.8179	310.357	6	0	1	2	23	4	[(5, '?'), (14, 'S')]	0	Anodyne	69	DGAFRN	DG	aggregators
ZINC000006492239	31515619	CCOC(=O)C1C(C)=Nc2ncnn2[C@@H]1/C=C/c1ccccc1	0	11.6	-11.85	0	2.8179	310.357	6	0	1	2	23	4	[(5, '?'), (14, 'R')]	0	Anodyne	69	DGAFRN	DG	aggregators
ZINC000002835240	82713214	O=C(CSc1nnc(-c2ccc(Br)cc2)o1)Nc1cccc2ccccc21	0	6.77	-10.75	0	5.3831	440.322	5	1	0	4	27	5	[]	0	Anodyne	68	IKAARN	IK	aggregators
ZINC000000686610	75974380	Cc1ccc(C(C)C)c(OCc2nnc(SCC(=O)Nc3nccs3)n2C)c1	0	10.54	-17.94	0	4.01322	417.56	8	1	0	3	28	8	[]	0	Anodyne	81	HIAARN	HI	aggregators
ZINC000002835401	31504569	O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Br)cn1)c1ccco1	0	7.76	-14.93	0	4.5951	420.65	4	2	0	3	25	4	[]	0	Anodyne	84	HJAARN	HJ	aggregators
ZINC000000467472	60487120	COc1ccc(-n2ncc3c2ncnc3N2CCc3ccccc32)cc1	0	11.82	-12.37	0	3.5183	343.39	6	0	1	4	26	3	[]	0	Anodyne	56	EHAARN	EH	aggregators
ZINC000000115680	58239508	O=C(Nc1nccs1)c1ccc(COc2ccc(Cl)cc2)o1	0	7.13	-13.1	0	4.2208	334.784	5	1	0	3	22	5	[]	0	Anodyne	64	EIACRN	EI	aggregators
ZINC000003316750	82533318	CCOc1ccccc1C(=O)NCC(=O)OCC(=O)N1[C@@H](C)CCC[C@@H]1C	0	9.49	-14.89	0	2.1478	376.453	5	1	1	1	27	7	[(20, 'S'), (25, 'S')]	0	Anodyne	84	GEAARN	GE	aggregators
ZINC000003316751	82533479	CCOc1ccccc1C(=O)NCC(=O)OCC(=O)N1[C@H](C)CCC[C@H]1C	0	9.51	-14.91	0	2.1478	376.453	5	1	1	1	27	7	[(20, 'R'), (25, 'R')]	0	Anodyne	84	GEAARN	GE	aggregators
ZINC000004004675	29965535	Cc1c(C(=O)Nc2ccc3c(c2)OCCO3)sc2nc(-c3ccccc3)cn12	0	8.84	-13.31	0	4.39472	391.452	6	1	1	4	28	3	[]	0	Anodyne	64	GIABRN	GI	aggregators
ZINC000003959397	31642389	Cc1cc2cc(CNC(=O)c3ccc4c(c3)OCO4)ccc2[nH]1	0	6	-9.96	0	3.13502	308.337	3	2	1	3	23	3	[]	0	Anodyne	63	DGADRN	DG	aggregators
ZINC000003959144	65912885	Cc1cc2cc(CNC(=O)c3cccs3)ccc2n1C	0	7.8	-10.15	0	3.47822	284.384	3	1	0	3	20	3	[]	0	Anodyne	34	CGAARN	CG	aggregators
ZINC000000429828	13610217	Cc1cc2cc(CNC(=O)NC3CCCCC3)ccc2[nH]1	0	6.56	-11.26	0	3.60822	285.391	1	3	1	2	21	3	[]	0	Anodyne	56	CHADRN	CH	aggregators
ZINC000004057590	15489562	Cc1cc2cc(CNC(=O)Nc3ccccc3)ccc2n1C	0	8.45	-12.48	0	3.80842	293.37	2	2	0	3	22	3	[]	0	Anodyne	46	CHAERN	CH	aggregators
ZINC000000034972	13576564	O=c1oc2ccc(Br)cc2cc1-c1nc2ccccc2o1	0	6.47	-14.45	0	4.3637	342.148	4	0	0	4	21	1	[]	0	Anodyne	56	EIAFRN	EI	aggregators
ZINC000000103436	20114066	O=C1c2ccccc2C2=NC(=O)N[C@@H](c3ccccc3)C12	0	4.78	-12.22	0	2.7527	276.295	2	1	2	2	21	1	[(13, 'R'), (20, '?')]	30	Mild	58	CFEARN	CF	aggregators
ZINC000000103439	15401444	O=C1c2ccccc2C2=NC(=O)N[C@H](c3ccccc3)C12	0	4.87	-13.58	0	2.7527	276.295	2	1	2	2	21	1	[(13, 'S'), (20, '?')]	30	Mild	58	CFEARN	CF	aggregators
ZINC000000755340	13644040	O=C(Nc1cccc(NC(=O)c2ccc(-c3cccc(Br)c3)o2)c1)c1ccco1	0	10.06	-28.2	0	5.8067	451.276	4	2	0	4	29	5	[]	0	Anodyne	84	JKAARN	JK	aggregators
ZINC000005067348	63370038	N#Cc1ccccc1CSc1nc2cc(Br)cnc2[nH]1	0	8.45	-10.24	0	3.88438	345.225	4	1	0	3	20	3	[]	0	Anodyne	65	EHAARN	EH	aggregators
ZINC000004153187	60502706	CC(C)(C)[C@@H]1CCc2c(sc3c2C(=O)N[C@H](c2ccco2)N3)C1	0	6.86	-11.39	0	4.3462	330.453	4	2	2	2	23	1	[(4, 'R'), (15, 'S')]	0	Anodyne	54	EJAARN	EJ	aggregators
ZINC000004153189	60502902	CC(C)(C)[C@H]1CCc2c(sc3c2C(=O)N[C@H](c2ccco2)N3)C1	0	6.86	-11.32	0	4.3462	330.453	4	2	2	2	23	1	[(4, 'S'), (15, 'S')]	0	Anodyne	54	EJAARN	EJ	aggregators
ZINC000004153191	60502876	CC(C)(C)[C@@H]1CCc2c(sc3c2C(=O)N[C@@H](c2ccco2)N3)C1	0	6.86	-11.3	0	4.3462	330.453	4	2	2	2	23	1	[(4, 'R'), (15, 'R')]	0	Anodyne	54	EJAARN	EJ	aggregators
ZINC000004153192	60502510	CC(C)(C)[C@H]1CCc2c(sc3c2C(=O)N[C@@H](c2ccco2)N3)C1	0	6.86	-11.38	0	4.3462	330.453	4	2	2	2	23	1	[(4, 'S'), (15, 'R')]	0	Anodyne	54	EJAARN	EJ	aggregators
ZINC000000141546	65107320	Cc1ccc(C)c(OCC(=O)Nc2ccc3c(c2)OCO3)c1	0	7.03	-16.73	0	3.04964	299.326	4	1	1	2	22	4	[]	0	Anodyne	56	CGAARN	CG	aggregators
ZINC000000307535	23758977	Cc1nc2sccn2c1-c1csc(NCc2ccccc2)n1	0	9.36	-10.18	0	4.43982	326.45	6	1	0	4	22	4	[]	10	Clean	42	EICARN	EI	aggregators
ZINC000004058436	31832029	COc1ccc(OC)c(Nc2nc(-c3cccs3)cs2)c1	0	7.08	-7.47	0	4.6324	318.423	6	1	0	3	21	5	[]	0	Anodyne	43	DJAERN	DJ	aggregators
ZINC000000204397	65161420	Cc1cc(C(=O)[N-]c2nnc(-c3ccccc3)s2)no1	-1	4.85	-51.4	1	3.34712	285.308	6	0	0	3	20	3	[]	0	Anodyne	82	CFAAMM	CF	aggregators
ZINC000000204397	65161417	Cc1cc(C(=O)Nc2nnc(-c3ccccc3)s2)no1	0	5.98	-13.48	0	2.75382	286.316	6	1	0	3	20	3	[]	0	Anodyne	80	CFAARN	CF	aggregators
ZINC000000042653	64966893	CCOC(=O)c1c(C)oc2c1cc([O-])c1ccccc21	-1	7.52	-54.85	3	3.14472	269.276	4	0	0	3	20	2	[]	0	Anodyne	62	CHAAHM	CH	aggregators
ZINC000000042653	64966882	CCOC(=O)c1c(C)oc2c1cc(O)c1ccccc21	0	6.78	-10.69	0	3.77672	270.284	4	1	0	3	20	2	[]	0	Anodyne	59	CHAARN	CH	aggregators
ZINC000004057347	30019865	O=C(Cn1ccc2ccccc2c1=O)N1CCN(c2cccc(Cl)c2)CC1	0	10.12	-22.69	0	3.0037	381.863	4	0	1	3	27	3	[]	0	Anodyne	45	GGAARN	GG	aggregators
ZINC000003894648	31522859	C[C@@H]1CCCC[C@@H]1NC(=O)[C@@H]1Cc2ccccc2CN1S(C)(=O)=O	0	5.53	-25.93	0	2.0678	350.484	3	1	2	1	24	3	[(1, 'R'), (6, 'S'), (10, 'S')]	0	Anodyne	66	FEAFRN	FE	aggregators
ZINC000003894651	31522757	C[C@@H]1CCCC[C@H]1NC(=O)[C@@H]1Cc2ccccc2CN1S(C)(=O)=O	0	5.41	-25.41	0	2.0678	350.484	3	1	2	1	24	3	[(1, 'R'), (6, 'R'), (10, 'S')]	0	Anodyne	66	FEAFRN	FE	aggregators
ZINC000006506185	31519893	Cc1ccc(-n2cc(-c3ccccc3)[nH]c2=O)cc1F	0	9.03	-10.86	0	3.28012	268.291	2	1	0	3	20	2	[]	0	Anodyne	37	CGAFRN	CG	aggregators
ZINC000004100993	76186144	O=C(NCCC1=CCCCC1)C1CCN(S(=O)(=O)c2cccc3nonc32)CC1	0	6.25	-17.11	0	2.6302	418.519	6	1	2	2	29	6	[]	0	Anodyne	105	HFAARN	HF	aggregators
ZINC000004115420	82910646	O=C(NCCc1ccc(Cl)cc1)C1CCN(S(=O)(=O)c2cccc3nonc32)CC1	0	6.55	-18.98	0	2.6358	448.932	6	1	1	3	30	6	[]	0	Anodyne	105	IFAARN	IF	aggregators
