zinc_id	supplier_code	substance.preferred_name	substance.smiles	substance.purchasable	substance.purchasability	substance.rb	substance.reactive	substance.features	calalog
ZINC000004248566	MLS000103899-01	NA	Cc1csc2nc(CCNS(=O)(=O)c3ccc4c(c3)OCCO4)cn12	10	For-Sale	5	0	set(['aggregator'])	aggregators
ZINC000002724341	MLS000104027-01	NA	O=C(c1ccc(Br)o1)N1CC(=O)Nc2ccc(Br)cc2[C@@H]1c1ccccc1	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000002724342	MLS000104027-01	NA	O=C(c1ccc(Br)o1)N1CC(=O)Nc2ccc(Br)cc2[C@H]1c1ccccc1	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000006531059	MLS000104255-01	NA	CSCC[C@H](/N=C/C1=C(O)CC(C)(C)CC1=O)C(=O)O	3	Bks	6	30	set(['aggregator'])	aggregators
ZINC000006531060	MLS000104255-01	NA	CSCC[C@@H](/N=C/C1=C(O)CC(C)(C)CC1=O)C(=O)O	3	Bks	6	30	set(['aggregator'])	aggregators
ZINC000102667485	MLS000104255-01	NA	CSCC[C@H](/N=C\C1=C(O)CC(C)(C)CC1=O)C(=O)O	1	Annotated	6	30	set(['aggregator'])	aggregators
ZINC000102667489	MLS000104255-01	NA	CSCC[C@@H](/N=C\C1=C(O)CC(C)(C)CC1=O)C(=O)O	1	Annotated	6	30	set(['aggregator'])	aggregators
ZINC000000235489	MLS000104261-01	NA	CC(=O)n1c2ccccc2c2c1c1ccccc1n2C	50	Premier	0	5	set(['aggregator'])	aggregators
ZINC000002495642	MLS000104474-01	NA	CCCCN1CCc2c3ccccc3[nH]c2C1=O	3	Bks	3	0	set(['aggregator'])	aggregators
ZINC000000198587	MLS000104675-01	NA	N#Cc1c(N)c(C(=O)c2ccc(Br)cc2)n2c1CCC2	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000000198198	MLS000104874-01	NA	COc1cc(N)ccc1Cc1ccc(N)cc1OC	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000003001628	MLS000104976-01	NA	CCN(CC)c1ccc(N2C(=O)c3ccccc3C2=O)cc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000002691368	MLS000105106-01	NA	Cc1ccc(S(=O)(=O)c2nc(Nc3nccs3)sc2Cl)cc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000000207267	MLS000105428-01	NA	COc1ccc(OC)c([C@H]2c3ccc(N)cc3OC(N)=C2C#N)c1	50	Premier	3	50	set(['aggregator'])	aggregators
ZINC000000207269	MLS000105428-01	NA	COc1ccc(OC)c([C@@H]2c3ccc(N)cc3OC(N)=C2C#N)c1	50	Premier	3	50	set(['aggregator'])	aggregators
ZINC000000051809	MLS000105453-01	NA	CCOC(=O)c1sc2nc(C)cc(C)c2c1N	50	Premier	2	10	set(['aggregator'])	aggregators
ZINC000000043682	MLS000105644-01	NA	Cc1ccc(C2C(C#N)=C(N)SC(N)=C2C#N)o1	50	Premier	1	50	set(['aggregator'])	aggregators
ZINC000004574912	MLS000105722-01	NA	CCOC(=O)C(C(=O)OCC)=C1OC(=O)c2ccccc21	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000000193440	MLS000105844-01	NA	CC(=O)c1c(C)n(-c2ccccc2)c(=O)nc1NCc1ccccc1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000003941215	MLS000105885-01	NA	Cc1c2no[n+]([O-])c2c(C)[n+]([O-])[n+]1[O-]	40	In-Stock	0	0	set(['aggregator'])	aggregators
ZINC000000753521	MLS000105905-01	NA	CC1CCN(S(=O)(=O)c2ccc(Cl)cc2Br)CC1	3	Bks	2	0	set(['aggregator'])	aggregators
ZINC000254402398	MLS000105957-01	NA	Oc1ccc(N=Cc2ccc(O)c(O)c2)cc1	1	Annotated	2	30	set(['aggregator'])	aggregators
ZINC000001232528	MLS000106028-01	NA	N#CC1=C(N)NC(SCc2ccccc2)=C(C#N)C12CCCCC2	50	Premier	3	50	set(['aggregator'])	aggregators
ZINC000101719752	MLS000106072-01	NA	C=CCn1c(O)c(CC)c(=O)nc1SCC(=O)Nc1ccccc1OC	3	Bks	8	30	set(['aggregator'])	aggregators
ZINC000100654880	MLS000106146-01	NA	Clc1ccccc1OCCCCn1ccnc1	3	Bks	6	0	set(['aggregator'])	aggregators
ZINC000002880638	MLS000106165-01	NA	Cc1ccc(OC(=O)CCC(=O)OCCCC(F)(F)C(F)(F)F)cc1	50	Premier	8	0	set(['aggregator'])	aggregators
ZINC000263631702	MLS000106378-01	NA	COc1cccc(N=Cc2ccc(O)cc2O)c1	1	Annotated	3	30	set(['aggregator'])	aggregators
ZINC000000212000	MLS000106403-01	NA	Fc1ccc(-c2nnc(-c3ccc(Cl)cc3)o2)cc1	40	In-Stock	2	0	set(['aggregator'])	aggregators
ZINC000000247383	MLS000106406-01	NA	CN(C)CC(=O)c1ccc(-c2ccccc2)cc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000000438503	MLS000106690-01	NA	CCSc1nnc(NC(=O)c2cccs2)s1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000000334758	MLS000106727-01	NA	C[C@H]1CCc2c(sc(N)c2C(N)=O)C1	50	Premier	1	0	set(['aggregator'])	aggregators
ZINC000000334762	MLS000106727-01	NA	C[C@@H]1CCc2c(sc(N)c2C(N)=O)C1	50	Premier	1	0	set(['aggregator'])	aggregators
ZINC000299872367	MLS000106733-01	NA	CC(C[C@@H](O)c1ccc2ccccc2n1)=NO	1	Annotated	3	30	NA	aggregators
ZINC000299872368	MLS000106733-01	NA	CC(C[C@H](O)c1ccc2ccccc2n1)=NO	1	Annotated	3	30	NA	aggregators
ZINC000008624974	MLS000106781-01	NA	COc1ccc(C=Nn2cc(-c3ccccc3)nc2N)cc1	1	Annotated	4	0	set(['aggregator'])	aggregators
ZINC000000029835	MLS000106794-01	NA	O=S(=O)(Cc1ccccc1)N1CCc2ccccc2C1	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000100483080	MLS000106809-01	NA	CC(C)Cn1c2ccccc2c(O)c(C(=O)Nc2ccccc2S(N)(=O)=O)c1=O	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000001215925	MLS000106900-01	NA	O=S(=O)(Nc1ccn(-c2ccccc2)n1)c1ccc(Br)cc1	10	For-Sale	4	0	set(['aggregator'])	aggregators
ZINC000017207115	MLS000106968-01	NA	O=C(Nc1nnc(CCc2ccccc2)s1)c1ccco1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000001199755	MLS000106991-01	NA	Nc1nnc(COc2ccc(Br)cc2Br)s1	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000001197589	MLS000107238-01	NA	CCN1c2ccccc2N[C@@H]2[C@H]1[C@@H](C(C)=O)C(=O)N2c1ccc(Cl)cc1	3	Bks	3	0	set(['aggregator'])	aggregators
ZINC000004003437	MLS000107238-01	NA	CCN1c2ccccc2N[C@@H]2[C@@H]1[C@H](C(C)=O)C(=O)N2c1ccc(Cl)cc1	3	Bks	3	0	set(['aggregator'])	aggregators
ZINC000013143364	MLS000107238-01	NA	CCN1c2ccccc2N[C@@H]2[C@@H]1[C@@H](C(C)=O)C(=O)N2c1ccc(Cl)cc1	3	Bks	3	0	set(['aggregator'])	aggregators
ZINC000104145889	MLS000107238-01	NA	CCN1c2ccccc2N[C@@H]2[C@H]1[C@H](C(C)=O)C(=O)N2c1ccc(Cl)cc1	3	Bks	3	0	set(['aggregator'])	aggregators
ZINC000016545941	MLS000107265-01	NA	O=C(/C=C\Nc1ccccn1)c1ccc(Cl)cc1	30	Agent	4	30	set(['aggregator'])	aggregators
ZINC000000368538	MLS000107292-01	NA	CCSc1nnc(NC(=O)CCc2ccccc2)s1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000000064390	MLS000107328-01	NA	CCOC(=O)c1c(NC(=O)c2cccs2)sc2c1CCC2	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000002904892	MLS000107365-01	NA	CCCCOc1ccc(-c2ncc(Cl)cn2)cc1	3	Bks	5	0	set(['aggregator'])	aggregators
ZINC000004045030	MLS000107433-01	NA	O=C1c2ccccc2S(=O)(=O)N1C[C@@H](O)Cn1c2ccccc2c2ccccc21	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000004045032	MLS000107433-01	NA	O=C1c2ccccc2S(=O)(=O)N1C[C@H](O)Cn1c2ccccc2c2ccccc21	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000000095995	MLS000107519-01	NA	CC(=O)c1cnc2cc(-c3ccccc3)nn2c1C	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000002605192	MLS000107530-01	NA	O=C(Nc1nnc(-c2ccco2)s1)c1ccccc1	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000000225539	MLS000107586-01	NA	Nc1cc(C(=O)c2cccs2)ccc1Cl	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000000322777	MLS000107621-01	NA	CC(C)CO/C(O)=N/c1nnc(COc2ccccc2)s1	50	Premier	6	30	set(['aggregator'])	aggregators
ZINC000000146926	MLS000107654-01	NA	S=C(c1ccc(-c2ccccc2Cl)o1)N1CCOCC1	50	Premier	2	10	set(['aggregator'])	aggregators
ZINC000013126554	MLS000107747-01	NA	O=C(NC1CCCCCCC1)c1c(=O)[nH]c2ccccc2c1O	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000004734452	MLS000107853-01	NA	CCOc1ccc([C@H]2C(C#N)=C3Sc4ccccc4N3C(N)=C2C#N)cc1	50	Premier	3	50	set(['aggregator'])	aggregators
ZINC000004734455	MLS000107853-01	NA	CCOc1ccc([C@@H]2C(C#N)=C3Sc4ccccc4N3C(N)=C2C#N)cc1	50	Premier	3	50	set(['aggregator'])	aggregators
ZINC000000259550	MLS000107909-01	NA	c1ccc(-c2ccc(-c3nc(-c4ccncc4)no3)cc2)cc1	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000087705952	MLS000107933-01	NA	CC(=O)C1=C(C)NC(SCC(=O)c2ccc(Cl)c(Cl)c2)=C(C#N)[C@H]1c1ccco1	50	Premier	6	50	set(['aggregator'])	aggregators
ZINC000096901825	MLS000107933-01	NA	CC(=O)C1=C(C)NC(SCC(=O)c2ccc(Cl)c(Cl)c2)=C(C#N)[C@@H]1c1ccco1	50	Premier	6	50	set(['aggregator'])	aggregators
ZINC000000433668	MLS000107973-01	NA	NS(=O)(=O)c1ccc(NC(=O)CCC2CCCCC2)cc1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000000688789	MLS000107978-01	NA	Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)Nc1ccc2c(c1)OCO2	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000000995263	MLS000107983-01	NA	O=C(C1c2ccccc2Oc2ccccc21)N1CCN(c2ccccc2)CC1	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000100089089	MLS000108310-01	NA	OC1=C2C(=Nc3ccccc3S[C@@H]2c2ccco2)c2ccccc21	50	Premier	1	0	set(['aggregator'])	aggregators
ZINC000100089092	MLS000108310-01	NA	OC1=C2C(=Nc3ccccc3S[C@H]2c2ccco2)c2ccccc21	50	Premier	1	0	set(['aggregator'])	aggregators
ZINC000037867977	MLS000108418-01	NA	N#Cc1cc2c(nc1SCC(=O)Nc1nccs1)CCCCC2	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000001895811	MLS000108494-01	NA	Cc1cc(NS(=O)(=O)c2ccc(Nc3nc(-c4sc(N)nc4C)cs3)cc2)no1	50	Premier	6	10	set(['aggregator'])	aggregators
ZINC000000310504	MLS000108548-01	NA	O=C(O)CC1=C(O)C(=O)N(c2ccccc2)[C@@H]1c1ccccc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000019798197	MLS000108548-01	NA	O=C(O)CC1=C(O)C(=O)N(c2ccccc2)[C@H]1c1ccccc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000002945724	MLS000108561-01	NA	N#Cc1c(NC(=O)CCN2C(=O)c3ccccc3C2=O)oc(-c2ccccc2)c1-c1ccccc1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000000278993	MLS000108587-01	NA	O=C(Nc1nc(-c2ccccc2)cs1)c1ccc(Br)o1	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000000444696	MLS000108588-01	NA	CC(C)(C)c1cc(NC(=O)c2cc(F)c(F)c(F)c2F)no1	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000000341700	MLS000108823-01	NA	Cc1occc1C(=O)Nc1ccc2ccccc2c1	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000000088638	MLS000108847-01	NA	CN(C)c1ccc(Nc2nc(-c3cccnc3)cs2)cc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000018206173	MLS000108874-01	NA	O=C(CSc1nc2ccccc2c(=O)[nH]1)c1cccs1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000002964607	MLS000108943-01	NA	N#Cc1c(NC(=O)CCCN2C(=O)c3ccccc3C2=O)oc(-c2ccccc2)c1-c1ccccc1	50	Premier	7	0	set(['aggregator'])	aggregators
ZINC000000435755	MLS000108949-01	NA	Cc1ccc(-c2nc3ccccc3[nH]2)s1	50	Premier	1	0	set(['aggregator'])	aggregators
ZINC000000125483	MLS000108968-01	NA	Cc1c(Cc2ccccc2)sc(N)c1C(N)=O	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000022130520	MLS000109063-01	NA	N#Cc1c2c(nc(N)c1-c1ccccc1)CCCCC2	3	Bks	1	0	set(['aggregator'])	aggregators
ZINC000000182634	MLS000109085-01	NA	O=C(NCc1ccco1)C1c2ccccc2Oc2ccccc21	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000000183149	MLS000109113-01	NA	N#Cc1c2c(c(NCc3ccco3)n3c4ccccc4nc13)CCC2	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000000201750	MLS000109128-01	NA	N#CC1=C(N)Oc2c3ccccc3sc2[C@H]1c1ccco1	50	Premier	1	50	set(['aggregator'])	aggregators
ZINC000000201754	MLS000109128-01	NA	N#CC1=C(N)Oc2c3ccccc3sc2[C@@H]1c1ccco1	50	Premier	1	50	set(['aggregator'])	aggregators
ZINC000018094124	MLS000109145-01	NA	Cc1n[nH]c(SCC(=O)Nc2sc3c(c2C#N)CCCC3)nc1=O	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000000707678	MLS000109191-01	NA	C=CCn1c2ccccc2c2nnc(SCN3C(=O)c4ccccc4C3=O)nc21	50	Premier	5	30	set(['aggregator'])	aggregators
ZINC000252676145	MLS000109246-01	NA	O=c1c(=Cc2ccccn2)sc2nc3ccccc3n12	1	Annotated	1	0	set(['aggregator'])	aggregators
ZINC000018115524	MLS000109305-01	NA	N#Cc1c(SCc2ccccc2)nc(N2CCOCC2)c2c1CCCC2	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000006553462	MLS000109306-01	NA	CCOc1ccccc1-c1nnc(SCC(=O)O)[nH]1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000004833244	MLS000109356-01	NA	O=C(Nc1ccc2c(c1)oc1ccccc12)c1ccc(Br)o1	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000000363452	MLS000109383-01	NA	COc1cccc(C(=O)Nc2cccc(SC)c2)c1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000013122842	MLS000109439-01	NA	COc1ccc(CC(=O)Nc2ccc(-c3nc4cc(C)ccc4o3)c(O)c2)cc1OC	1	Annotated	6	0	set(['aggregator'])	aggregators
ZINC000013122596	MLS000109444-01	NA	CCc1ccc(OCC(=O)Nc2ccc(-c3nc4ccccc4o3)c(O)c2)cc1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000000123123	MLS000109464-01	NA	Nc1ccc2nn(-c3cccc4ccccc43)nc2c1	50	Premier	1	0	set(['aggregator'])	aggregators
ZINC000001208140	MLS000109486-01	NA	O=C(Nc1ccc2nn(-c3ccccc3)nc2c1)c1ccc2c(c1)OCCO2	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000013123035	MLS000109496-01	NA	CCCC(=O)Nc1ccc(-c2nc3cc(C)c(C)cc3o2)c(O)c1	1	Annotated	4	0	set(['aggregator'])	aggregators
ZINC000009136987	MLS000109556-01	NA	CCOc1cccc(C(=O)Nc2nnc(-c3ccco3)s2)c1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000000858747	MLS000109558-01	NA	O=C(Nc1nc2ccccc2n1CCN1CCCC1)c1ccc(Cl)cc1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000000448108	MLS000109585-01	NA	CCOC(=O)c1c(C)[nH]c2cc(Br)c(OC)cc21	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000002940860	MLS000109607-01	NA	CCOC(=O)c1c(C)n(C)c2c1c(OC(=O)CC)c(O)cc2C	30	Agent	4	0	set(['aggregator'])	aggregators
ZINC000000274186	MLS000109668-01	NA	Cc1ccc(C(=O)Nc2nc3ccccc3n2CCN2CCCC2)cc1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000000055716	MLS000109694-01	NA	CCOC(=O)c1ccccc1NC(=O)[C@H]1COc2ccccc2O1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000000055717	MLS000109694-01	NA	CCOC(=O)c1ccccc1NC(=O)[C@@H]1COc2ccccc2O1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000000042016	MLS000109714-01	NA	O=C1Nc2ccccc2[C@@]1(O)[C@H]1CCCCCC1=O	50	Premier	1	0	set(['aggregator'])	aggregators
ZINC000000042017	MLS000109714-01	NA	O=C1Nc2ccccc2[C@]1(O)[C@H]1CCCCCC1=O	50	Premier	1	0	set(['aggregator'])	aggregators
ZINC000000042018	MLS000109714-01	NA	O=C1Nc2ccccc2[C@@]1(O)[C@@H]1CCCCCC1=O	50	Premier	1	0	set(['aggregator'])	aggregators
ZINC000000042019	MLS000109714-01	NA	O=C1Nc2ccccc2[C@]1(O)[C@@H]1CCCCCC1=O	50	Premier	1	0	set(['aggregator'])	aggregators
ZINC000001211538	MLS000109740-01	NA	Cn1c2ccccc2nc1-n1c(CCN2C(=O)c3ccccc3C2=O)nc2ccccc2c1=O	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000100843274	MLS000109972-01	NA	O=C(NC1=NCCS1)[C@H]1C[C@H]2CC[C@H]1C2	50	Premier	1	0	NA	aggregators
ZINC000101512833	MLS000109972-01	NA	O=C(NC1=NCCS1)[C@@H]1C[C@H]2CC[C@H]1C2	50	Premier	1	0	set(['aggregator'])	aggregators
ZINC000006530746	MLS000109984-01	NA	O=C1C=C(O)C[C@H](c2ccc(Cl)cc2)C1	50	Premier	1	30	set(['aggregator'])	aggregators
ZINC000086040411	MLS000109984-01	NA	O=C1C=C(O)C[C@@H](c2ccc(Cl)cc2)C1	50	Premier	1	30	set(['aggregator'])	aggregators
ZINC000001744889	MLS000109991-01	NA	Cc1cccc(/N=C2/NC(=O)/C(=C3\c4ccccc4N(C)C3=O)S2)c1C	50	Premier	1	30	set(['aggregator'])	aggregators
ZINC000004660183	MLS000110042-01	NA	CCSC1=N/C(=C\c2ccc(C(=O)O)cc2)C(=O)S1	50	Premier	3	30	set(['aggregator'])	aggregators
ZINC000000880196	MLS000110112-01	NA	COc1ccc(N(CC(=O)Nc2ccc3c(c2)OCO3)S(=O)(=O)c2ccccc2)c(OC)c1	50	Premier	8	0	set(['aggregator'])	aggregators
ZINC000000123389	MLS000110271-01	NA	CCN(CC)Cc1c(O)ccc2c(-c3ccccc3)cc(=O)oc21	50	Premier	5	10	set(['aggregator'])	aggregators
ZINC000019790360	MLS000110278-01	NA	CN1CCN(C2=C(Cl)C(=O)N(c3cccc(Cl)c3)C2=O)CC1	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000000945434	MLS000110333-01	NA	Cc1ccccc1N1C(=O)C(Cl)=C(N2CCN(c3ccccc3)CC2)C1=O	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000004700929	MLS000110349-01	NA	C[C@H](Oc1ccccc1)C(=O)NC1CC(C)(C)NC(C)(C)C1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000004700930	MLS000110349-01	NA	C[C@@H](Oc1ccccc1)C(=O)NC1CC(C)(C)NC(C)(C)C1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000000888644	MLS000110450-01	NA	Cc1cccc(OCC(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)c1	50	Premier	6	0	set(['aggregator'])	aggregators
ZINC000000172770	MLS000111085-01	NA	Cc1cc(O)c(NC(=O)c2ccc(Br)o2)cc1C	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000017147667	MLS000111099-01	NA	O=C(/N=C1/NC(=O)CS1)N1c2ccccc2Sc2ccccc21	50	Premier	0	30	set(['aggregator'])	aggregators
ZINC000013126612	MLS000111214-01	NA	Oc1ccc(-c2nc(-c3ccc(O)c(O)c3)cs2)cc1	50	Premier	2	10	set(['aggregator'])	aggregators
ZINC000013126481	MLS000111297-01	NA	CC(C)c1ccc2oc(-c3cc(N)ccc3O)nc2c1	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000001895683	MLS000111347-01	NA	C=CCSc1nc2sc(C)c(C)c2c(N)n1	50	Premier	3	30	set(['aggregator'])	aggregators
ZINC000095546559	MLS000111372-01	NA	Cc1ccc([C@H]2C(C(=O)OC3CCCC3)=C(C)N=C3C[C@@H](c4cccs4)CC(O)=C32)o1	1	Annotated	4	0	set(['aggregator'])	aggregators
ZINC000095546560	MLS000111372-01	NA	Cc1ccc([C@@H]2C(C(=O)OC3CCCC3)=C(C)N=C3C[C@@H](c4cccs4)CC(O)=C32)o1	1	Annotated	4	0	set(['aggregator'])	aggregators
ZINC000095546561	MLS000111372-01	NA	Cc1ccc([C@H]2C(C(=O)OC3CCCC3)=C(C)N=C3C[C@H](c4cccs4)CC(O)=C32)o1	1	Annotated	4	0	set(['aggregator'])	aggregators
ZINC000095546562	MLS000111372-01	NA	Cc1ccc([C@@H]2C(C(=O)OC3CCCC3)=C(C)N=C3C[C@H](c4cccs4)CC(O)=C32)o1	1	Annotated	4	0	set(['aggregator'])	aggregators
ZINC000000350745	MLS000111658-01	NA	CCn1c2ccccc2c2nnc(SCC(=O)c3ccccc3)nc21	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000000188194	MLS000111660-01	NA	Cc1c(NC(=O)Nc2ccccc2Cl)sc(=S)n1C	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000000878208	MLS000111757-01	NA	O=C(COC(=O)c1ccc(Br)o1)Nc1nc2ccccc2s1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000000090255	MLS000111794-01	NA	Cc1sc2ncnc(SCC(=O)c3cccs3)c2c1C	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000006531058	MLS000111837-01	NA	Cc1ccc(CSc2nc3c(c(=O)[nH]2)CCC3)cc1	50	Premier	3	0	set(['aggregator', 'in-vitro'])	aggregators
ZINC000004041092	MLS000111932-01	NA	CCc1ccc(N2C(=O)c3sc4nnc(C)c(=O)n4c3C2=O)cc1	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000000033681	MLS000111997-01	NA	CCOc1cccc(=O)c2c(C)n(Cc3ccco3)c(C)c21	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000000912714	MLS000112138-01	NA	O=C(Sc1nnc(-c2ccccc2)o1)N1c2ccccc2Sc2ccccc21	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000017782397	MLS000112141-01	NA	Nc1cc(=O)[nH]c(SCc2nc3ccccc3n2Cc2ccccc2)n1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000002505834	MLS000112191-01	NA	CCOc1cc([C@@H]2NC(=O)N[C@](O)(C(F)(F)F)[C@@H]2C(=O)c2ccc(Cl)cc2)ccc1O	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000006553058	MLS000112191-01	NA	CCOc1cc([C@@H]2NC(=O)N[C@@](O)(C(F)(F)F)[C@H]2C(=O)c2ccc(Cl)cc2)ccc1O	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000006553060	MLS000112191-01	NA	CCOc1cc([C@@H]2NC(=O)N[C@@](O)(C(F)(F)F)[C@@H]2C(=O)c2ccc(Cl)cc2)ccc1O	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000238899621	MLS000112191-01	NA	CCOc1cc([C@@H]2NC(=O)N[C@](O)(C(F)(F)F)[C@H]2C(=O)c2ccc(Cl)cc2)ccc1O	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000000991788	MLS000112344-01	NA	O=C(Nc1ccc(F)cc1)C1CCC(N2C(=O)c3ccccc3C2=O)CC1	50	Premier	3	0	set(['aggregator'])	aggregators
ZINC000001139542	MLS000112394-01	NA	COc1ccc(OC)c(NS(=O)(=O)c2ccc(NC(=O)[C@H]3COc4ccccc4O3)cc2)c1	50	Premier	7	0	set(['aggregator'])	aggregators
ZINC000001139545	MLS000112394-01	NA	COc1ccc(OC)c(NS(=O)(=O)c2ccc(NC(=O)[C@@H]3COc4ccccc4O3)cc2)c1	50	Premier	7	0	set(['aggregator'])	aggregators
ZINC000004126011	MLS000112537-01	NA	O=C1c2nc3ccccn3c2C(=O)N1Cc1ccccc1	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000001151683	MLS000112551-01	NA	O=C(Nc1ccccc1)C1=C(Nc2ccccc2)C[C@H](c2ccoc2)CC1=O	10	For-Sale	5	30	set(['aggregator'])	aggregators
ZINC000001151684	MLS000112551-01	NA	O=C(Nc1ccccc1)C1=C(Nc2ccccc2)C[C@@H](c2ccoc2)CC1=O	10	For-Sale	5	30	set(['aggregator'])	aggregators
ZINC000000037804	MLS000112624-01	NA	Cc1nc2ccccc2c(SCCC(=O)O)n1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000000528947	MLS000112635-01	NA	Cc1nc2ccccc2c(=O)n1-c1ccc(F)cc1	50	Premier	1	0	set(['aggregator'])	aggregators
ZINC000002615807	MLS000112646-01	NA	O=c1oc(-c2cc3ccccc3o2)nc2sc3c(c21)CCCC3	50	Premier	1	0	set(['aggregator'])	aggregators
ZINC000000310011	MLS000112681-01	NA	Nc1nc(-n2cnnc2)nn1-c1ccccc1	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000001775902	MLS000112816-01	NA	CCCCOC(=O)Nc1nc2ccc(OC)cc2s1	50	Premier	5	0	set(['aggregator'])	aggregators
ZINC000000307646	MLS000112969-01	NA	Cc1cc(O)ccc1NC(=O)c1ccccc1	50	Premier	2	0	set(['aggregator'])	aggregators
ZINC000000310897	MLS000113120-01	NA	COc1ccc(NC(=O)[C@H]2CC(=O)N(C(C)C)C2)cc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000000310898	MLS000113120-01	NA	COc1ccc(NC(=O)[C@@H]2CC(=O)N(C(C)C)C2)cc1	50	Premier	4	0	set(['aggregator'])	aggregators
ZINC000003000824	MLS000113133-01	NA	C=CCSC1=N/C(=C\c2cc3c(c(OC)c2)OCO3)C(=O)S1	50	Premier	4	30	set(['aggregator'])	aggregators
ZINC000004845261	MLS000113154-01	NA	C=CCOC(=O)C1=C(C)NC(=O)N[C@H]1/C=C/c1ccccc1	50	Premier	5	30	set(['aggregator'])	aggregators
ZINC000004845262	MLS000113154-01	NA	C=CCOC(=O)C1=C(C)NC(=O)N[C@@H]1/C=C/c1ccccc1	50	Premier	5	30	set(['aggregator'])	aggregators
